URL,"Issue Type","Root Cause",Action,Priority
https://nrlc.ai/en-us/services/ai-overviews-optimization/peterborough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/technical-audit-ai/blackpool/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/analytics/hiroshima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ranking-optimization-ai/southport/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/analytics/huddersfield/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/voice-search-optimization/kounosu/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/de-de/services/trust-optimization-ai/brighton/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/es-es/services/mobile-seo-ai/brighton/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-gb/services/bard-optimization/niigata/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/featured-snippets-ai/kurashiki/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/fr-fr/services/metadata-optimization-ai/kounosu/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/entity-optimization-ai/manchester/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/transparency-optimization-ai/fukushima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/b2b-seo-ai/saguenay/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/international-seo/seattle/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/manchester/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/ai-search-optimization/higashimatsuyama/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/ko-kr/services/conversational-seo-ai/stoke-on-trent/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/de-de/services/ai-overviews-optimization/shizuoka/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/ko-kr/services/semantic-seo-ai/edmonton/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-search-optimization/sacramento/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/mobile-seo-ai/goyang/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/regina/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/b2b-seo-ai/dallas/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/local-seo-ai/edinburgh/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/conversational-seo-ai/goyang/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/copilot-optimization/jacksonville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/generative-seo/san-jose/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/topic-modeling-ai/nottingham/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ranking-optimization-ai/sherbrooke/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/multimodal-seo-ai/ottawa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/explainability-optimization-ai/new-orleans/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/ko-kr/services/international-seo/goyang/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/contextual-seo-ai/southend-on-sea/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/quebec-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/explainability-optimization-ai/anyang/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-gb/services/conversational-seo-ai/calgary/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/higashimatsuyama/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/favicon.ico,favicon,"Favicon files should not be indexed",noindex_or_robots_disallow,low
https://nrlc.ai/services/retrieval-optimization-ai/regina/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/de-de/services/topic-modeling-ai/leeds/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/entity-recognition-ai/edinburgh/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/personalization-ai/boston/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/perplexity-optimization/peterborough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/entity-optimization-ai/hiroshima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/structured-data-ai/osaka/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/freshness-optimization-ai/koshigaya/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-citation-optimization/yamagata/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/content-optimization-ai/kitakyushu/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-overviews-optimization/los-angeles/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/daegu/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/featured-snippets-ai/tulsa/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/claude-optimization/san-diego/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/schema-markup-ai/sapporo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/topic-modeling-ai/miyashiro/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/schema-markup-ai/kawagoe/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/semantic-seo-ai/ageo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/fr-fr/services/claude-optimization/jacksonville/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/chatgpt-optimization/changwon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/authority-optimization-ai/peterborough/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/technical-audit-ai/san-jose/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/featured-snippets-ai/sherbrooke/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/perplexity-optimization/louisville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/content-optimization-ai/leeds/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/intent-optimization-ai/omaha/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/explainability-optimization-ai/victoria/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/link-building-ai/fukuoka/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/completeness-optimization-ai/matsuyama/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/llm-seeding/swansea/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/es-es/services/knowledge-graph-ai/austin/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/verification-optimization-ai/kazo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/fr-fr/services/crawl-clarity/kelowna/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/metadata-optimization-ai/derby/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/schema-markup-ai/daejeon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/generative-seo/seongnam/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/de-de/services/ranking-optimization-ai/jeonju/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/structured-data-ai/abbotsford/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/perplexity-optimization/saskatoon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/explainability-optimization-ai/portland/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/topic-modeling-ai/derby/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-search-optimization/incheon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/featured-snippets-ai/kawagoe/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/personalization-ai/peterborough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/schema-markup-ai/hamilton/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/explainability-optimization-ai/southend-on-sea/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
http://nrlc.ai/es-es/services/perplexity-optimization/calgary/,http_instead_https,"HTTP URLs should redirect to HTTPS",redirect_301_https,high
https://nrlc.ai/en-us/services/mobile-seo-ai/morioka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/coventry/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/schema-markup-ai/yellowknife/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/personalization-ai/mesa/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/claude-optimization/kobe/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/content-optimization-ai/changwon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/middlesbrough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/trust-optimization-ai/halifax/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/contextual-seo-ai/edmonton/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/metadata-optimization-ai/kazo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-seeding/souka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/competitor-analysis-ai/arlington/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/link-building-ai/saskatoon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/semantic-seo-ai/philadelphia/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/mobile-seo-ai/cardiff/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/site-audits/southend-on-sea/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/llm-seeding/incheon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/trust-optimization-ai/wako/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ranking-optimization-ai/sendai/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/fr-fr/services/technical-audit-ai/asaka/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/competitor-analysis-ai/calgary/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/structured-data-ai/san-antonio/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/fr-fr/services/mobile-seo-ai/trois-rivieres/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/entity-recognition-ai/burnley/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
