URL,Locale,"Expected Locale","Is Canonical","Redirect Works","Canonical In Sitemap","Non-Canonical In Sitemap",Issues,Status
https://nrlc.ai/es-es/services/multimodal-seo-ai/singapore/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/southend-on-sea/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/local-seo-ai/saskatoon/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/contextual-seo-ai/indianapolis/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/claude-optimization/stockport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/copilot-optimization/oshawa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/claude-optimization/los-angeles/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/ai-search-optimization/huddersfield/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ecommerce-ai-seo/huddersfield/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversational-seo-ai/norwich/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/ai-search-optimization/oldham/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/explainability-optimization-ai/stockport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/site-audits/san-diego/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/llm-optimization/sheffield/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/technical-audit-ai/hull/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/llm-optimization/southport/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/colorado-springs/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/barrie/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/verification-optimization-ai/oldham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/agentic-seo/cardiff/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/structured-data-ai/middlesbrough/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/conversion-optimization-ai/ottawa/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/semantic-seo-ai/las-vegas/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/content-optimization-ai/oldham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/copilot-optimization/southend-on-sea/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/entity-recognition-ai/burnley/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/ai-search-optimization/northampton/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/international-seo/huddersfield/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/perplexity-optimization/huddersfield/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
